"ests_ageAtOnsetInt","ests_ageAtOnsetParent","ests_sigma_ageAtOnset","ests_alpha_0Orig","ests_alpha_tOrig","ests_sdYResOrig","ests_fitted_mean","stderrs_ageAtOnsetInt","stderrs_ageAtOnsetParent","stderrs_sigma_ageAtOnset","stderrs_alpha_0Orig","stderrs_alpha_tOrig","stderrs_sdYResOrig","stderrs_fitted_mean","ciLower_ageAtOnsetInt","ciLower_ageAtOnsetParent","ciLower_sigma_ageAtOnset","ciLower_alpha_0Orig","ciLower_alpha_tOrig","ciLower_sdYResOrig","ciLower_fitted_mean","ciUpper_ageAtOnsetInt","ciUpper_ageAtOnsetParent","ciUpper_sigma_ageAtOnset","ciUpper_alpha_0Orig","ciUpper_alpha_tOrig","ciUpper_sdYResOrig","ciUpper_fitted_mean"
3.3272532621731,0.41061501038308,6.96619266018,94.3103088096,0.80148814288278,28.5282171059,89.5013799592,1.21301763235259,0.109810252000852,0.843709056417455,3.35265182644396,0.269610466040755,2.10724160868182,2.96737529431564,1.1119878575,0.1967305865,5.5291135125,87.772618525,0.27924116,24.714242575,83.679007225,5.90944414,0.63027536,8.8435572375,101.05319225,1.338741285,32.97054595,95.421900725
3.23407060366263,0.4085069518085,7.49986902235,99.1150339231,0.966494825785,27.0165735789,93.3160649913,1.36005312635176,0.105101546030696,0.931415466001702,3.19877169828398,0.264140345220456,2.03305409062219,2.89028394214694,0.799290762,0.2011463835,5.9386568725,92.883967875,0.45457822525,23.3621659,87.73947195,6.027018555,0.61819960075,9.573237405,105.46691525,1.4925146675,31.3481032,98.992598
5.083977690397,0.320343745449772,8.35877618748,100.6576408478,1.045765646732,29.1683948278,94.3830469499,1.76566936451721,0.153604220642379,1.27698285767618,3.85713202491527,0.252535239597375,2.20969309737598,3.27098348024918,2.016490825,0.03088623185,6.3115398575,93.11353245,0.5698204525,25.22767045,87.92114805,9.0208128525,0.63794130525,11.2636391,108.1789585,1.5613632775,33.8139801,100.92026075
1.88096022262314,0.732815241089,7.26414392485,98.6785180712,1.210895046743,26.8407212668,91.4131477867,1.15187937547323,0.118326865711805,0.925402596819543,3.03551848860699,0.237037930060278,2.05263208964348,2.90388919005043,-0.18932368175,0.507320492,5.701833045,92.760431875,0.7472615225,23.167698125,85.643209225,4.3748815075,0.9738221455,9.3714303825,104.65862125,1.6831268675,31.175187225,97.065379475
0.773330943565383,0.604604102852,7.19892419679,103.4766631756,1.421326074651,24.5243863109,94.9487067566,1.15665336402983,0.105778661565731,0.896253296373662,2.75015819280494,0.20658691791558,1.88565169144745,2.84709055578334,-1.32173336,0.404913059,5.6953098325,98.0453724,1.0187885725,21.11569415,89.30476855,3.221259425,0.817894011,9.17905017,108.857827,1.833228725,28.4736636,100.54427675
1.48249381707925,0.688545591875,6.57254449465,98.3879342209,1.171230009478,30.6523810147,91.3605541678,0.99835941849467,0.114186392313086,0.787988453684171,3.3916400652642,0.247905972436475,2.33206882087735,3.20980669094722,-0.3438669025,0.467701142,5.23661219,91.7848726,0.68346345025,26.393649025,85.184412225,3.5446486375,0.9253057455,8.3455098775,105.095426,1.665518925,35.611176275,97.704206525
3.06116739522396,0.589824265164,7.39674509654,100.3011625519,0.9438190645513,24.4801982172,94.6382481184,1.1350160647269,0.127732355660561,0.90514787339732,2.64412026420436,0.231623043972762,1.85574691692087,2.66940051103362,0.99121696375,0.34679803325,5.8788893925,95.1031319,0.49823758475,21.197279525,89.354561275,5.48627638,0.851630945,9.39084674,105.56889475,1.401501695,28.396626225,99.90081785
3.89020313093378,0.5888967232818,8.35081303499,102.908606001,1.26613273139,25.4006424409,95.3118096317,1.5094141174658,0.133190346096488,1.20122738220557,3.17281026555167,0.210872261534786,2.08148048731871,2.9694343347553,1.22666619,0.33524462775,6.4278357675,96.6645318,0.86434403225,21.544178275,89.5131467,7.211942965,0.86362826475,11.145188075,109.08759475,1.681012715,29.74195735,101.15588275
3.0131092160822,0.5728402987831,6.85107387308,100.1513539243,0.79335011916513,28.1413324429,95.391253192,1.10541175904395,0.114831960562845,0.832801279166364,3.18933841870747,0.246126165079877,2.1155705177313,2.83263776358835,1.00192987,0.3519646435,5.4436336525,93.8438693,0.31583283725,24.331517775,89.914979475,5.3561176575,0.80524361325,8.7141905025,106.29695325,1.2773380625,32.609220275,100.927597
3.1962532688736,0.640928908486,8.30188106518,101.9167213192,1.204013255283,26.5701775915,94.6926417811,1.35914399114185,0.135915612375507,1.06929005850509,3.03590285200317,0.21315639426774,2.0397793465732,3.01052964975805,0.75285397875,0.386856659,6.5246614225,95.979126275,0.79221204875,22.86264375,88.802969475,6.116738995,0.9218717645,10.695291875,107.9623515,1.6230173725,30.903169125,100.63039075
