"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7"
20.31086762226,0.565996890238,6.69994171997,103.8568935534,1.414240472199,27.9409542885,95.3714507092,4.75816947208806,0.109609131649963,0.781581672134767,3.25575740266715,0.248942393560037,2.11302555922463,3.04881306929122,11.084652,0.35479532175,5.371019335,97.48947775,0.930304104,24.073935775,89.4301634,29.6181848,0.7829953685,8.37949331,110.241887,1.916915875,32.410697575,101.37021925
18.9241127689234,0.606332113033,8.00596437023,105.9682307374,1.787613229525,25.5277068669,95.2425513856,5.47092955201747,0.125716887930866,0.971549920872694,3.06858421427596,0.21963344575691,2.04872379788051,3.19725164200359,7.97244923,0.36475183475,6.336135075,99.960960575,1.3647970025,21.869820475,88.9659195,29.566033725,0.86126268525,10.15782205,111.97544425,2.22679664,29.9026618,101.50680925
24.07653868965,0.4358106836053,6.31541494702,99.3841265508,1.713751849032,23.1458970179,89.1016154229,4.17019203142995,0.0962404937401883,0.692350956379235,2.55882873601082,0.207224815645653,1.78915825149,2.70068674759365,15.619768675,0.25425932425,5.1452788325,94.39932985,1.3166771675,19.91456455,83.774249425,32.1307677,0.633063299,7.868748735,104.464529,2.1288737175,26.94398865,94.439312275
18.84193110462,0.608360853468,7.30459711422,110.4350209523,1.852404104964,27.4485125791,99.3205962799,4.34534160669947,0.0984985024976028,0.834026995689669,3.19747817702677,0.243624815067837,2.18484259046421,3.21303999065084,10.299210825,0.419123296,5.878436185,104.15538525,1.373134495,23.5486364,93.001957175,27.374794275,0.80631709325,9.11836843,116.62798225,2.33060297,32.022877425,105.590699
8.41676455932194,0.815878486886,7.26350912777,101.6196022206,1.505281739139,27.2786999159,92.5879117422,5.03388450526205,0.11994531795258,0.828201254421863,3.06467609813442,0.205186484380108,2.09856769523113,3.18305582304016,-1.60918082,0.58557384275,5.8800136725,95.618224825,1.1092702225,23.53251375,86.299406375,18.225057125,1.06511356,9.1197377275,107.79464,1.91423535,31.763914225,98.89351705
17.6932095556536,0.6816564918666,8.92742558241,106.845733614,1.361999455113,27.9177339697,98.6737368493,6.50236068639084,0.15310711770247,1.13079863957219,3.36882362414841,0.23467036319983,2.25445100689776,3.20810999317623,4.42048171,0.39367104775,7.013972805,100.3119125,0.9202607145,23.85364275,92.493148325,30.043636475,0.99541086325,11.413150775,113.43412475,1.8335156025,32.666436875,105.03448525
17.71901998455,0.603531974974,6.42843024925,100.9628090333,1.641639423952,23.620970999,91.1129724837,4.12457086513185,0.0976426180248575,0.704495242456137,2.63394641284727,0.213620513119063,1.83599422119557,2.79588408035767,9.4411986975,0.4201927385,5.2206965775,95.96333065,1.2326020275,20.334996975,85.693952325,25.6902462,0.80063359375,7.9707016275,106.252151,2.0677603075,27.549188975,96.618588825
28.2246200251,0.3607026073083,5.72073162351,104.3437487903,2.02505692943,24.3469389181,92.1934072126,4.19007323629863,0.0922612776491828,0.706435753782754,2.91231912469834,0.207643581532672,2.01719842972278,2.86227773398916,19.979960875,0.18334934075,4.4920566325,98.60081745,1.6230143175,20.725236525,86.603814075,36.409497675,0.54574048625,7.2784203,110.03356275,2.437925295,28.59529345,97.730527675
14.6763333009081,0.676930778763,6.8954653926,100.4010663428,1.261573678229,27.7849211948,92.8316242702,4.93170395140414,0.109314373250956,0.956773068011596,3.2972854934076,0.232378026431501,2.1197857088285,3.07013355668028,4.69112688,0.475243488,5.3065321175,93.97273465,0.8122968505,23.94609715,86.9401531,24.147133375,0.904196316,9.062537805,106.863085,1.7199120925,32.251105275,98.80432675
16.332355768294,0.629862480225,7.09336803401,107.7728442588,1.599355088824,29.7380200445,98.1767137073,4.45889150103448,0.103202698092709,0.858084353243377,3.25010741084882,0.239122383289492,2.33687744986389,3.41176614828043,7.444918885,0.43216303525,5.614097395,101.22302625,1.13682588,25.51391955,91.21953005,25.077617275,0.840900011,8.9752994025,114.19655875,2.0690696425,34.663841,104.757646
